phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,banking_match_source,banking_match_term
9380841,https://kliknijabyuzyskac.online/bank_login.php?id=261,http://www.phishtank.com/phish_detail.php?phish_id=9380841,2026-04-01T07:42:59+00:00,yes,2026-04-01T07:51:57+00:00,yes,Other,url_keyword,bank
9380822,https://maps.google.co.kr/url?q=https://00097898-867yuhythg-0997-4bb3yn3w.netlify.app&sa=D&sntz=1&usg=AOvVaw2EUkv3cs7ym9tSFNRDyfO6#?avatarthelivingwater200jhgjyftgy80987tfthngfhnmuhg01420152413=d2VuZGVsbEBhYmVybmF0aHlob21lLmNvbQ=,http://www.phishtank.com/phish_detail.php?phish_id=9380822,2026-04-01T07:12:50+00:00,yes,2026-04-01T07:22:17+00:00,yes,Other,url_keyword,ing
9380690,https://linkdeingreso457.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380690,2026-03-31T23:49:32+00:00,yes,2026-03-31T23:51:51+00:00,yes,Microsoft,url_keyword,ing
9380602,https://login.washingtonnewsobserver.com/?_scpr=2gzId9gaVbwwBwIotLra64tM,http://www.phishtank.com/phish_detail.php?phish_id=9380602,2026-03-31T21:40:20+00:00,yes,2026-04-01T02:51:54+00:00,yes,Other,url_keyword,ing
9380598,https://www.carpetbuyingtips.com/?_scpr=9JAoT28wHY0vh2h608kenibZ,http://www.phishtank.com/phish_detail.php?phish_id=9380598,2026-03-31T21:40:10+00:00,yes,2026-04-01T02:51:54+00:00,yes,Other,url_keyword,ing
9380596,https://credit-pichincha-flow.lovable.app/,http://www.phishtank.com/phish_detail.php?phish_id=9380596,2026-03-31T21:39:41+00:00,yes,2026-03-31T21:52:05+00:00,yes,Other,url_keyword,credit
9380565,https://did.li/Bankmizrahi,http://www.phishtank.com/phish_detail.php?phish_id=9380565,2026-03-31T21:19:23+00:00,yes,2026-03-31T21:32:39+00:00,yes,Other,url_keyword,bank
9380554,https://easybank-kundenservice-mijndomein.co.nl/wp-admin/js/admin/alo,http://www.phishtank.com/phish_detail.php?phish_id=9380554,2026-03-31T21:18:28+00:00,yes,2026-03-31T21:32:39+00:00,yes,Other,url_keyword,bank
9380530,https://bafybeibl2gixzwyfl2ietqcnlvt7agvvabfrgdubyxbccwsc5tpcace4fa.ipfs.dweb.link/zmail-online-dashboard.html,http://www.phishtank.com/phish_detail.php?phish_id=9380530,2026-03-31T21:16:57+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,boa
9380523,https://docs.google.com/drawings/d/1YpjXEs6SKRnrLRT5GZpD1wsbtpwQsUN8yMn6E5SSTuI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380523,2026-03-31T21:16:22+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380522,https://docs.google.com/drawings/d/1ruUgwB-rgNZfbuaor7AK15eU9Di0m9tzH0mMXjfKLq4/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380522,2026-03-31T21:16:16+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380521,https://docs.google.com/drawings/d/1Tpw2rZ2T5Ol_LOLokAQzc-NMiAiFWxVnltvJj_3qxfg/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380521,2026-03-31T21:16:11+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380520,https://docs.google.com/drawings/d/17uEfe3pPGgW3YnuP3V92VKsRIwYl5seE6R1q46pKDMs/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380520,2026-03-31T21:16:06+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380517,https://docs.google.com/drawings/d/189zW06JvalwJtC-moxYo9bpmOvIGiad7VXPTEKDvGnI/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380517,2026-03-31T21:15:50+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380516,https://docs.google.com/drawings/d/15eYCoVvGXSVwShuWUH_TIPkgkPc_lPkB3xm9F9qKt4Q/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380516,2026-03-31T21:15:45+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380515,https://docs.google.com/drawings/d/1oR1yB99AWlOTPQ5pHrEf_LtrOJEzLuEv7Xrv7kXtcJA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380515,2026-03-31T21:15:40+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380514,https://docs.google.com/drawings/d/1Fb8TdyO1PCKebzOdAvAK4Hyr6xTDt5bj5yXie8trWrU/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380514,2026-03-31T21:15:34+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380513,https://docs.google.com/drawings/d/1wUAgar0tbGA46XXFG6qtIeORJpMwQJIYvYO3v8gby8E/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380513,2026-03-31T21:15:29+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380512,https://docs.google.com/drawings/d/1AOODkp2oG3ImUTabYOSXASKpmBOB8xUy1kAOXFMIVJw/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380512,2026-03-31T21:15:23+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380511,https://docs.google.com/drawings/d/10cN0wfvMUFbk1YqE8HtHCZjXhoVv67hdQFnI1QurIrY/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380511,2026-03-31T21:15:18+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380510,https://docs.google.com/drawings/d/153EOIosIQQg7u1n8W7HHK4wJVjmXekD7GEr34dHcnKU/edit,http://www.phishtank.com/phish_detail.php?phish_id=9380510,2026-03-31T21:15:12+00:00,yes,2026-03-31T21:22:25+00:00,yes,Other,url_keyword,ing
9380491,https://hu-magyar-mnnbhbank-guxzzpfg.s3.eu-west-2.amazonaws.com/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380491,2026-03-31T21:08:34+00:00,yes,2026-03-31T21:12:25+00:00,yes,Other,url_keyword,bank
9380355,https://allegrolokalnie.pl-smart9679499.sbs/oferta/59551178/karta-graficzna-rtx-3060-gaming-z-trio-12gb,http://www.phishtank.com/phish_detail.php?phish_id=9380355,2026-03-31T16:46:20+00:00,yes,2026-03-31T16:52:09+00:00,yes,Allegro,url_keyword,ing
9380228,http://3415065.uh615804.web.hosting-test.net/1%20SFR/,http://www.phishtank.com/phish_detail.php?phish_id=9380228,2026-03-31T14:56:22+00:00,yes,2026-03-31T15:32:30+00:00,yes,Other,url_keyword,ing
9380148,http://advertising-account-activity-center.pages.dev/appeal_form,http://www.phishtank.com/phish_detail.php?phish_id=9380148,2026-03-31T14:23:55+00:00,yes,2026-04-03T04:02:47+00:00,yes,Other,url_keyword,ing
9380149,https://advertising-account-activity-center.pages.dev/appeal_form,http://www.phishtank.com/phish_detail.php?phish_id=9380149,2026-03-31T14:23:55+00:00,yes,2026-04-03T04:02:47+00:00,yes,Other,url_keyword,ing
9379873,https://spokojnydzien.online/bank_login.php?id=255,http://www.phishtank.com/phish_detail.php?phish_id=9379873,2026-03-31T07:44:21+00:00,yes,2026-03-31T07:52:06+00:00,yes,Other,url_keyword,bank
9379839,https://www.trustcardsapp.vip/,http://www.phishtank.com/phish_detail.php?phish_id=9379839,2026-03-31T06:49:29+00:00,yes,2026-03-31T06:51:40+00:00,yes,Other,url_keyword,card
9379826,https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vY29uYXNlZ3VyLmNvbS5jby9zeXNwL2NvZ25vcz9zYXNobjBoPSIsImVtYWlsSWQiOiIwMmE3ZjM2YS1hNmI0LTQ4YzAtOWNiNS1lY2E4YmJjY2JjOTQiLCJpYXQiOjE3NzQ2NjgxNDB9.38IF0oOpuuzcr2GCayIhAx5fuj_EjVtWHVf_AGHnykI&amp;r=euc1,http://www.phishtank.com/phish_detail.php?phish_id=9379826,2026-03-31T06:27:31+00:00,yes,2026-03-31T06:32:33+00:00,yes,Other,url_keyword,ing
9379704,https://ggg.ixo.mybluehost.me/ryf/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9379704,2026-03-31T01:03:54+00:00,yes,2026-03-31T01:13:52+00:00,yes,"Banco Santander, S.A.",target_exact,"banco santander, s.a."
9379702,https://precitecsaws.com/.well-known/.Greate/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9379702,2026-03-31T00:59:51+00:00,yes,2026-03-31T01:03:10+00:00,yes,UniCredit,target_exact,unicredit
9379700,https://www.precitecsaws.com//.well-known/.Greate/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9379700,2026-03-31T00:58:35+00:00,yes,2026-03-31T01:03:10+00:00,yes,UniCredit,target_exact,unicredit
9379672,https://dossierpens.com/belasting/,http://www.phishtank.com/phish_detail.php?phish_id=9379672,2026-03-30T23:29:56+00:00,yes,2026-03-31T00:12:21+00:00,yes,Other,url_keyword,ing
9379671,https://dossierpens.com/belasting,http://www.phishtank.com/phish_detail.php?phish_id=9379671,2026-03-30T23:29:55+00:00,yes,2026-03-31T00:12:21+00:00,yes,Other,url_keyword,ing
9379611,https://consulting-2020-tc.s3.eu-central-1.amazonaws.com/sFQj9hCyI70/wIWjgDQt/2i6WI.html,http://www.phishtank.com/phish_detail.php?phish_id=9379611,2026-03-30T20:12:22+00:00,yes,2026-03-30T20:22:28+00:00,yes,Other,url_keyword,ing
9379610,https://banescardvisa.app,http://www.phishtank.com/phish_detail.php?phish_id=9379610,2026-03-30T20:10:58+00:00,yes,2026-03-30T20:51:58+00:00,yes,Other,url_keyword,card
9379593,https://forgiving-parsnip-014135.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9379593,2026-03-30T19:23:22+00:00,yes,2026-03-30T19:32:22+00:00,yes,Other,url_keyword,ing
9379524,https://globalvoice.jp/pge-pl927910710/pages/loading.php,http://www.phishtank.com/phish_detail.php?phish_id=9379524,2026-03-30T17:50:02+00:00,yes,2026-03-30T21:42:05+00:00,yes,Other,url_keyword,ing
9379468,https://dringarangapp.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=9379468,2026-03-30T16:56:16+00:00,yes,2026-03-30T17:52:11+00:00,yes,Other,url_keyword,ing
9379467,http://dringarangapp.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=9379467,2026-03-30T16:56:15+00:00,yes,2026-03-30T17:52:11+00:00,yes,Other,url_keyword,ing
9379419,https://idicrloldsingin.duckdns.org/cbrjeuin/,http://www.phishtank.com/phish_detail.php?phish_id=9379419,2026-03-30T16:44:13+00:00,yes,2026-03-30T17:32:19+00:00,yes,Other,url_keyword,ing
9379361,https://royalgateshipping.org/leg/,http://www.phishtank.com/phish_detail.php?phish_id=9379361,2026-03-30T16:30:22+00:00,yes,2026-03-30T17:02:50+00:00,yes,Other,url_keyword,ing
9379353,http://dashboards-decentralized.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9379353,2026-03-30T16:29:55+00:00,yes,2026-03-30T17:02:50+00:00,yes,Other,url_keyword,boa
9379346,http://cloudfaredboard.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9379346,2026-03-30T16:29:12+00:00,yes,2026-03-30T16:52:13+00:00,yes,Other,url_keyword,boa
9379347,https://cloudfaredboard.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9379347,2026-03-30T16:29:12+00:00,yes,2026-03-30T16:52:13+00:00,yes,Other,url_keyword,boa
9379327,https://nodewallet.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9379327,2026-03-30T16:27:18+00:00,yes,2026-03-30T16:41:50+00:00,yes,Other,url_keyword,wallet
9379326,http://nodewallet.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9379326,2026-03-30T16:27:17+00:00,yes,2026-03-30T16:41:50+00:00,yes,Other,url_keyword,wallet
9379315,https://docs.google.com/drawings/d/1QJvRPej95Ml8uti_N9xanUlHK53P9NQKIAtf5cKvAao/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379315,2026-03-30T16:25:47+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379314,https://docs.google.com/drawings/d/1qMuf91ah1Krj0ZEVuEXXZw78J_2kwtCVSOgK4RUO01U/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379314,2026-03-30T16:25:34+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379312,https://docs.google.com/drawings/d/1J2hWpIM4kWD3FzbTJc7lWxC9JtrzAftxy6iSwQwWFmY/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379312,2026-03-30T16:25:12+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379311,https://docs.google.com/drawings/d/1QTDNgoiBYdRX0pSeIX21ZXklH81Ly5ZbEwedyrTOOzw/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379311,2026-03-30T16:25:07+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379309,https://docs.google.com/drawings/d/1PyVJaH1Ru5e0oEVxag3g18ds5TJz0YwFpimk1y96vq0/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379309,2026-03-30T16:24:39+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379307,https://docs.google.com/drawings/d/1ysFnbSv91pL0lNP7vWcHTZoMmz7mk7-4aj8s3O5jP9U/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379307,2026-03-30T16:24:17+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379306,https://docs.google.com/drawings/d/1QlE82IHIGnxdFlbe70exOKWVTnsCniQLWSGOjG-x3nQ/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379306,2026-03-30T16:23:48+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379305,https://docs.google.com/drawings/d/14DbS8Ut2UddYXK0YoijPWntQjLd1FxS30xEIsX5Su6k/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379305,2026-03-30T16:23:25+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379304,https://docs.google.com/drawings/d/1IaiWwPaTSuWyI8Jb4-zMsRHVM-aKrQodcUXE-7OXIB0/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379304,2026-03-30T16:23:17+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379303,https://docs.google.com/drawings/d/1Rg3PQJfrk_eRjTOTr4g0v0dkjVS-hx7TsDqIOf7OHTE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379303,2026-03-30T16:22:54+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379302,https://docs.google.com/drawings/d/1VjG4ktTrn2KsYVIAyXOgg9yz7Uwpsko6zJbR44moxw8/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379302,2026-03-30T16:22:22+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379301,https://docs.google.com/drawings/d/1GARnsLFwYWypDEJYUtQBBMxffw58UrtFKt7w01qt5DA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379301,2026-03-30T16:22:12+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379300,https://docs.google.com/drawings/d/1MXInd6UUGhMcZjFiLzOqIfLvXRG17PRraqkpZQgMtU8/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379300,2026-03-30T16:21:57+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379299,https://docs.google.com/drawings/d/1hYIAStsaqEMWRNjuaCdz9c-Og4CmU-i4MVbt-OhSc4w/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379299,2026-03-30T16:21:48+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379298,https://docs.google.com/drawings/d/1xaRyNg3mFK26s9HOcXQQgQ28iqbwnbUV2nBf6-0kSFE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379298,2026-03-30T16:21:38+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379297,https://docs.google.com/drawings/d/1hqEGx6eRJpcyaBjChuJs7efFfJdDgNm1qrQGA6oKGqE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379297,2026-03-30T16:21:29+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379296,https://docs.google.com/drawings/d/1RWXsgX3m1Ifwo0PX0_GPKpCkTNBW-yK3Df7pA8jC5O8/edit,http://www.phishtank.com/phish_detail.php?phish_id=9379296,2026-03-30T16:21:08+00:00,yes,2026-03-30T16:32:42+00:00,yes,Other,url_keyword,ing
9379277,https://ppl-help-register.com/,http://www.phishtank.com/phish_detail.php?phish_id=9379277,2026-03-30T16:13:48+00:00,yes,2026-03-30T16:22:20+00:00,yes,PayPal,target_exact,paypal
9379276,https://ppl-help-register.com/captcha.php,http://www.phishtank.com/phish_detail.php?phish_id=9379276,2026-03-30T16:13:36+00:00,yes,2026-03-30T16:22:20+00:00,yes,PayPal,target_exact,paypal
9379174,https://m.v-binance.com.cn/,http://www.phishtank.com/phish_detail.php?phish_id=9379174,2026-03-30T14:12:05+00:00,yes,2026-03-30T14:12:40+00:00,yes,Other,url_keyword,binance
9379173,https://wap.binance-bank.com/,http://www.phishtank.com/phish_detail.php?phish_id=9379173,2026-03-30T14:11:04+00:00,yes,2026-03-30T14:12:40+00:00,yes,Other,url_keyword,bank
9379172,https://wap.binance-taiwan.com/,http://www.phishtank.com/phish_detail.php?phish_id=9379172,2026-03-30T14:10:04+00:00,yes,2026-03-30T14:12:40+00:00,yes,Other,url_keyword,binance
9379171,https://m.y-binance.com.cn/,http://www.phishtank.com/phish_detail.php?phish_id=9379171,2026-03-30T14:09:04+00:00,yes,2026-03-30T14:12:40+00:00,yes,Other,url_keyword,binance
9379170,https://wap.x8-binance.vip/,http://www.phishtank.com/phish_detail.php?phish_id=9379170,2026-03-30T14:08:04+00:00,yes,2026-03-30T14:12:40+00:00,yes,Other,url_keyword,binance
9379162,https://mediaudios.com/vpass.ne.jp/index.jsp/,http://www.phishtank.com/phish_detail.php?phish_id=9379162,2026-03-30T13:59:58+00:00,yes,2026-03-30T18:42:00+00:00,yes,Sumitomo Mitsui Banking Corporation,target_exact,sumitomo mitsui banking corporation
9378860,https://uzywac2750.online/bank_login.php?id=261,http://www.phishtank.com/phish_detail.php?phish_id=9378860,2026-03-30T08:02:28+00:00,yes,2026-03-30T08:12:15+00:00,yes,Other,url_keyword,bank
9378859,https://stosowac2750.online/bank_login.php?id=261,http://www.phishtank.com/phish_detail.php?phish_id=9378859,2026-03-30T08:00:27+00:00,yes,2026-03-30T08:03:18+00:00,yes,Other,url_keyword,bank
9378835,https://web.coinbasee.one/,http://www.phishtank.com/phish_detail.php?phish_id=9378835,2026-03-30T06:48:47+00:00,yes,2026-03-30T06:52:13+00:00,yes,Other,url_keyword,coinbase
9378611,https://santander-es.eliminacioncargo.com/,http://www.phishtank.com/phish_detail.php?phish_id=9378611,2026-03-29T22:21:42+00:00,yes,2026-03-29T22:32:10+00:00,yes,Other,url_keyword,santander
9378589,https://shining-questions-207522.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9378589,2026-03-29T22:04:46+00:00,yes,2026-03-29T22:12:08+00:00,yes,Other,url_keyword,ing
9378580,https://fast-branding-502590.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9378580,2026-03-29T22:04:06+00:00,yes,2026-03-29T22:12:08+00:00,yes,Other,url_keyword,ing
9378566,https://bellsouth-att-sigining-5d1d8c.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=9378566,2026-03-29T21:21:42+00:00,yes,2026-03-29T21:32:16+00:00,yes,Other,url_keyword,ing
9378415,https://connectingmygovsync.cv/rwsign/,http://www.phishtank.com/phish_detail.php?phish_id=9378415,2026-03-29T14:47:23+00:00,yes,2026-03-29T14:51:52+00:00,yes,Other,url_keyword,ing
9378413,https://connectingmygovsync.cv/rwsign/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=9378413,2026-03-29T14:46:46+00:00,yes,2026-03-29T14:51:52+00:00,yes,Other,url_keyword,ing
9378326,https://creditbdv5.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9378326,2026-03-29T10:10:13+00:00,yes,2026-03-29T10:12:26+00:00,yes,Other,url_keyword,credit
9378296,https://credixfinanzas.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9378296,2026-03-29T08:42:28+00:00,yes,2026-03-29T08:51:38+00:00,yes,"Banco Santander, S.A.",target_exact,"banco santander, s.a."
9378294,https://sing-w-w.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9378294,2026-03-29T08:40:19+00:00,yes,2026-03-29T08:51:38+00:00,yes,Microsoft,url_keyword,ing
9378256,https://angelmountainscreenprinting.com/a0bwKTCS5J,http://www.phishtank.com/phish_detail.php?phish_id=9378256,2026-03-29T05:35:41+00:00,yes,2026-03-29T05:42:07+00:00,yes,Other,url_keyword,ing
9378235,https://zimmernroofingservices.com/kAWqvQAkVT,http://www.phishtank.com/phish_detail.php?phish_id=9378235,2026-03-29T05:20:00+00:00,yes,2026-03-29T05:32:26+00:00,yes,Other,url_keyword,ing
9378165,https://zimmernroofingservices.com/8EykIwarlw,http://www.phishtank.com/phish_detail.php?phish_id=9378165,2026-03-29T04:14:10+00:00,yes,2026-03-29T04:22:22+00:00,yes,Other,url_keyword,ing
9378108,https://binance-e1n.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9378108,2026-03-29T00:37:36+00:00,yes,2026-03-29T00:41:43+00:00,yes,Other,url_keyword,binance
9378092,https://santander.bniconsulting.co.tz/,http://www.phishtank.com/phish_detail.php?phish_id=9378092,2026-03-29T00:16:59+00:00,yes,2026-03-29T00:22:25+00:00,yes,"Banco Santander, S.A.",target_exact,"banco santander, s.a."
9377645,https://umairharoon.com,http://www.phishtank.com/phish_detail.php?phish_id=9377645,2026-03-28T01:20:08+00:00,yes,2026-03-28T01:22:43+00:00,yes,Volksbanken Raiffeisenbanken,target_exact,volksbanken raiffeisenbanken
9377644,https://umairharoon.com/,http://www.phishtank.com/phish_detail.php?phish_id=9377644,2026-03-28T01:19:31+00:00,yes,2026-03-28T01:22:43+00:00,yes,Volksbanken Raiffeisenbanken,target_exact,volksbanken raiffeisenbanken
9377397,https://novobnco.netbanco-pt.net/acesso.php?hash=78282921969c6bbddc961a0.05873396,http://www.phishtank.com/phish_detail.php?phish_id=9377397,2026-03-27T17:34:40+00:00,yes,2026-03-29T23:03:09+00:00,yes,Other,url_keyword,banco
9377304,https://zabka-2600-zl.site/bank.php?slug=milenniumbankpl,http://www.phishtank.com/phish_detail.php?phish_id=9377304,2026-03-27T15:05:42+00:00,yes,2026-03-27T15:12:48+00:00,yes,Other,url_keyword,bank
9377267,https://novobanco.netbanco-pt.net/?t=966966966,http://www.phishtank.com/phish_detail.php?phish_id=9377267,2026-03-27T14:19:53+00:00,yes,2026-03-27T14:32:42+00:00,yes,Other,url_keyword,banco
9377209,https://coexodos.wixstudio.com/wallets-exodus-en,http://www.phishtank.com/phish_detail.php?phish_id=9377209,2026-03-27T13:14:18+00:00,yes,2026-03-27T13:22:37+00:00,yes,Other,url_keyword,wallet
9377201,https://exodos-co.wixstudio.com/wallets,http://www.phishtank.com/phish_detail.php?phish_id=9377201,2026-03-27T13:12:13+00:00,yes,2026-03-27T13:22:37+00:00,yes,Other,url_keyword,wallet
9377197,https://exodocus.wixstudio.com/wallet-io,http://www.phishtank.com/phish_detail.php?phish_id=9377197,2026-03-27T13:11:20+00:00,yes,2026-03-27T13:22:37+00:00,yes,Other,url_keyword,wallet
9377070,https://docs.google.com/drawings/d/1FPtnMcyy84z8N-P04yGoFHm87plD9Qp69vspEiBEfs8/edit,http://www.phishtank.com/phish_detail.php?phish_id=9377070,2026-03-27T12:18:56+00:00,yes,2026-03-27T12:32:28+00:00,yes,Other,url_keyword,ing
9377069,https://docs.google.com/drawings/d/18LGf_G3Nh6Fep_4YTUGpDlPJFoKb2pxV7fK3qM_W4WA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9377069,2026-03-27T12:18:51+00:00,yes,2026-03-27T12:32:28+00:00,yes,Other,url_keyword,ing
9377068,https://docs.google.com/drawings/d/1QrNf6J0LU74xihZzHn-Xmoh2zo-jRagVY2euJ5hQiGE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9377068,2026-03-27T12:18:43+00:00,yes,2026-03-27T12:32:28+00:00,yes,Other,url_keyword,ing
9377067,https://docs.google.com/drawings/d/1U0gBbleViGvdOChtcACvJDt3GhghQOb1X6wvNvdbuww/edit,http://www.phishtank.com/phish_detail.php?phish_id=9377067,2026-03-27T12:18:31+00:00,yes,2026-03-27T12:32:28+00:00,yes,Other,url_keyword,ing
9377038,https://quality-metrics-dashboard.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9377038,2026-03-27T12:16:55+00:00,yes,2026-03-27T12:22:26+00:00,yes,Other,url_keyword,boa
9377037,http://quality-metrics-dashboard.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9377037,2026-03-27T12:16:54+00:00,yes,2026-03-27T12:22:26+00:00,yes,Other,url_keyword,boa
9377030,https://efficiency-monitoring-center.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9377030,2026-03-27T12:16:39+00:00,yes,2026-03-27T12:22:26+00:00,yes,Other,url_keyword,ing
9377029,http://efficiency-monitoring-center.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9377029,2026-03-27T12:16:38+00:00,yes,2026-03-27T12:22:26+00:00,yes,Other,url_keyword,ing
9376843,https://getting-desktop.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9376843,2026-03-27T06:00:19+00:00,yes,2026-03-27T06:03:01+00:00,yes,Other,url_keyword,ing
9376622,https://bellsouth-att-signing-2b7e1a.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=9376622,2026-03-26T21:48:33+00:00,yes,2026-03-26T21:52:05+00:00,yes,Other,url_keyword,ing
9376571,https://docusning.im/myFidelity/d.php,http://www.phishtank.com/phish_detail.php?phish_id=9376571,2026-03-26T20:34:57+00:00,yes,2026-04-09T18:52:11+00:00,yes,Internal Revenue Service,url_keyword,fidelity
9376276,https://vrinfosecgo.de/op/pages/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9376276,2026-03-26T12:59:14+00:00,yes,2026-03-26T14:32:18+00:00,yes,Volksbanken Raiffeisenbanken,target_exact,volksbanken raiffeisenbanken
9376273,https://andreenvelopamentos.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=9376273,2026-03-26T12:57:05+00:00,yes,2026-03-26T14:32:18+00:00,yes,Volksbanken Raiffeisenbanken,target_exact,volksbanken raiffeisenbanken
9376272,https://vrinfosecgo.de/op/,http://www.phishtank.com/phish_detail.php?phish_id=9376272,2026-03-26T12:56:33+00:00,yes,2026-03-26T14:32:18+00:00,yes,Volksbanken Raiffeisenbanken,target_exact,volksbanken raiffeisenbanken
9376268,http://lingnaiguodao-alt.github.io/roblox-secure,http://www.phishtank.com/phish_detail.php?phish_id=9376268,2026-03-26T12:51:04+00:00,yes,2026-03-27T12:52:09+00:00,yes,Other,url_keyword,ing
