group,indicator,ioc_type,first_seen,last_seen,source,description,raw_record,ttps
AiLock,3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69,sha256,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69"", ""ioc_type"": ""sha256""}",
AiLock,2a728d98ae8280efeaa674783181f3fa,md5,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""2a728d98ae8280efeaa674783181f3fa"", ""ioc_type"": ""md5""}",
raworld,12bac5e49517e9a83c7b4828503b9df5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""12bac5e49517e9a83c7b4828503b9df5"", ""ioc_type"": ""md5""}",
raworld,2457f093fb7953583f50c90f3ab78adb,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2457f093fb7953583f50c90f3ab78adb"", ""ioc_type"": ""md5""}",
raworld,a11096302d4b3eb24dbdf9f033267419,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a11096302d4b3eb24dbdf9f033267419"", ""ioc_type"": ""md5""}",
raworld,659dfc88879ddcf395356de0ccad0486,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""659dfc88879ddcf395356de0ccad0486"", ""ioc_type"": ""md5""}",
raworld,c8b1f8d313a165976b553bb6223435d5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""c8b1f8d313a165976b553bb6223435d5"", ""ioc_type"": ""md5""}",
raworld,24cf8dd689e59ebe12bd963c997adc2d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""24cf8dd689e59ebe12bd963c997adc2d"", ""ioc_type"": ""md5""}",
raworld,2c29f8ca69cd2cf27629edf0c77d7d71,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2c29f8ca69cd2cf27629edf0c77d7d71"", ""ioc_type"": ""md5""}",
raworld,2c05347bc5b09218850331071b34a4da,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2c05347bc5b09218850331071b34a4da"", ""ioc_type"": ""md5""}",
raworld,2af8158d74f6c50cb2bd6dbc808922a2,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2af8158d74f6c50cb2bd6dbc808922a2"", ""ioc_type"": ""md5""}",
raworld,c786e93b0984d16d8614e1e0560b679c,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""c786e93b0984d16d8614e1e0560b679c"", ""ioc_type"": ""md5""}",
raworld,1177aed7c7e035e47af41a009eaaf020,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1177aed7c7e035e47af41a009eaaf020"", ""ioc_type"": ""md5""}",
raworld,7de7717e90bb9aa2ad0e76e29994cf3f,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7de7717e90bb9aa2ad0e76e29994cf3f"", ""ioc_type"": ""md5""}",
raworld,da0c807e2a9c933c46502eccf349fc01,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""da0c807e2a9c933c46502eccf349fc01"", ""ioc_type"": ""md5""}",
raworld,3707ad2d1afb7bf423de3c29132d41d8,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""3707ad2d1afb7bf423de3c29132d41d8"", ""ioc_type"": ""md5""}",
raworld,36ccc47e3979f58e3a59fe9e8a019486,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""36ccc47e3979f58e3a59fe9e8a019486"", ""ioc_type"": ""md5""}",
raworld,8265e6e7d458617d39490b6cebdbfa67,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8265e6e7d458617d39490b6cebdbfa67"", ""ioc_type"": ""md5""}",
raworld,93931e0aed4fc5322b1691b140de1ce9,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""93931e0aed4fc5322b1691b140de1ce9"", ""ioc_type"": ""md5""}",
raworld,48d3a69c0102f121b7af73ec26ea7cd1,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""48d3a69c0102f121b7af73ec26ea7cd1"", ""ioc_type"": ""md5""}",
raworld,4541959091ebf97669a7362e7471217e,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4541959091ebf97669a7362e7471217e"", ""ioc_type"": ""md5""}",
raworld,49f2be089ed87da030c5d331a8a9da66,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""49f2be089ed87da030c5d331a8a9da66"", ""ioc_type"": ""md5""}",
raworld,bf668193bda2db88922e5db1c360d0c1,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""bf668193bda2db88922e5db1c360d0c1"", ""ioc_type"": ""md5""}",
raworld,efb855cd4ef6669457cc90e330ea4967,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""efb855cd4ef6669457cc90e330ea4967"", ""ioc_type"": ""md5""}",
raworld,8b5c6bafaa15c6906b78fb00a5fbe747,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8b5c6bafaa15c6906b78fb00a5fbe747"", ""ioc_type"": ""md5""}",
raworld,f44854e0df2ebd9aee5b525cc6df21da,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""f44854e0df2ebd9aee5b525cc6df21da"", ""ioc_type"": ""md5""}",
raworld,2277d6615a877c34b67d6f3c919df5b7,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2277d6615a877c34b67d6f3c919df5b7"", ""ioc_type"": ""md5""}",
raworld,f35a29f2c7153f6a13768b77ff9da28d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""f35a29f2c7153f6a13768b77ff9da28d"", ""ioc_type"": ""md5""}",
raworld,73a25bacdb5da2a8e6ead5a8a7d92e70,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""73a25bacdb5da2a8e6ead5a8a7d92e70"", ""ioc_type"": ""md5""}",
raworld,fc2c9afd1a78adaeaa63028dbe894eee,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""fc2c9afd1a78adaeaa63028dbe894eee"", ""ioc_type"": ""md5""}",
raworld,d8a76af93cf6f52fd2c88ddcb26c6001,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""d8a76af93cf6f52fd2c88ddcb26c6001"", ""ioc_type"": ""md5""}",
raworld,fd460bb56137ce05a9e747d4d694c808,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""fd460bb56137ce05a9e747d4d694c808"", ""ioc_type"": ""md5""}",
raworld,ece41a9cc7979a716d75ef1bec89ce41,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ece41a9cc7979a716d75ef1bec89ce41"", ""ioc_type"": ""md5""}",
raworld,6260c1fa3dc51d3b962f3dd85739bfe5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""6260c1fa3dc51d3b962f3dd85739bfe5"", ""ioc_type"": ""md5""}",
raworld,75599941918f313459d6151c26704083,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""75599941918f313459d6151c26704083"", ""ioc_type"": ""md5""}",
raworld,4c37fbc3e9cc57b0bc00facf1cef927f,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4c37fbc3e9cc57b0bc00facf1cef927f"", ""ioc_type"": ""md5""}",
raworld,f1e4a42114cfc08bfdff659ec01a1e9a,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""f1e4a42114cfc08bfdff659ec01a1e9a"", ""ioc_type"": ""md5""}",
raworld,e8beb18255980acdeae7895c8a0d03f1,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""e8beb18255980acdeae7895c8a0d03f1"", ""ioc_type"": ""md5""}",
raworld,19c4f4e3eb499b4049c76546c99e0c10,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""19c4f4e3eb499b4049c76546c99e0c10"", ""ioc_type"": ""md5""}",
raworld,53b50b5012e0492b113c270ada8c5624,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""53b50b5012e0492b113c270ada8c5624"", ""ioc_type"": ""md5""}",
raworld,8d28158234d650c7d04e8682c4e624ee,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8d28158234d650c7d04e8682c4e624ee"", ""ioc_type"": ""md5""}",
raworld,5cc24cc2fced61209f0a1a30ea7e32aa,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""5cc24cc2fced61209f0a1a30ea7e32aa"", ""ioc_type"": ""md5""}",
raworld,1a8aa725735cfef2a66f78ecd1606edf,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1a8aa725735cfef2a66f78ecd1606edf"", ""ioc_type"": ""md5""}",
raworld,8194a7341f8eefa0afe08b6b5ced3ed1,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8194a7341f8eefa0afe08b6b5ced3ed1"", ""ioc_type"": ""md5""}",
raworld,8ed43c2c1aa9bb8c7c3902e1f3f4b473,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8ed43c2c1aa9bb8c7c3902e1f3f4b473"", ""ioc_type"": ""md5""}",
raworld,79f7c7356d43aee07cc613fe8d978420,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""79f7c7356d43aee07cc613fe8d978420"", ""ioc_type"": ""md5""}",
raworld,ad15c99cc96350cb25c914b5bfb94ffe,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ad15c99cc96350cb25c914b5bfb94ffe"", ""ioc_type"": ""md5""}",
raworld,8c9304a013c8053f1bc4bb8109b3a919,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8c9304a013c8053f1bc4bb8109b3a919"", ""ioc_type"": ""md5""}",
raworld,4857d2d9d7b65e4b907b3cac728e1842,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4857d2d9d7b65e4b907b3cac728e1842"", ""ioc_type"": ""md5""}",
raworld,a7bc435e704823ecabe9aef0dc82352a,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a7bc435e704823ecabe9aef0dc82352a"", ""ioc_type"": ""md5""}",
raworld,bd763de389f59b15ffe2916be6a16166,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""bd763de389f59b15ffe2916be6a16166"", ""ioc_type"": ""md5""}",
raworld,e824c64c99e05fcac2d2745e19f2013e,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""e824c64c99e05fcac2d2745e19f2013e"", ""ioc_type"": ""md5""}",
raworld,1195338df7210d99d963a040637a794d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1195338df7210d99d963a040637a794d"", ""ioc_type"": ""md5""}",
raworld,a7fcf8a29f24504c4cb469d257a827f3,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a7fcf8a29f24504c4cb469d257a827f3"", ""ioc_type"": ""md5""}",
raworld,7f0039dfcbb9098550e5f5981ec4297d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7f0039dfcbb9098550e5f5981ec4297d"", ""ioc_type"": ""md5""}",
raworld,b6c46c1bd6ea86beae25c77d05280d59,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b6c46c1bd6ea86beae25c77d05280d59"", ""ioc_type"": ""md5""}",
raworld,24024bdc40ecbdfa16ce8449f5d05cb7,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""24024bdc40ecbdfa16ce8449f5d05cb7"", ""ioc_type"": ""md5""}",
raworld,0d0bc6f8144b4d3f3b80654b4fd8403a,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""0d0bc6f8144b4d3f3b80654b4fd8403a"", ""ioc_type"": ""md5""}",
raworld,793bed4cb96031a738fa60c9b2813606,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""793bed4cb96031a738fa60c9b2813606"", ""ioc_type"": ""md5""}",
raworld,89375ce211d9a6a474ff99a7fbace93a,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""89375ce211d9a6a474ff99a7fbace93a"", ""ioc_type"": ""md5""}",
raworld,bddcc84dfe9d237e0db0f114662b1b40,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""bddcc84dfe9d237e0db0f114662b1b40"", ""ioc_type"": ""md5""}",
raworld,c01ef0d5b74ca330b77d8c1afe10af59,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""c01ef0d5b74ca330b77d8c1afe10af59"", ""ioc_type"": ""md5""}",
raworld,8e5cf313bfbb57aab0ccc5c4cb0d46ac,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8e5cf313bfbb57aab0ccc5c4cb0d46ac"", ""ioc_type"": ""md5""}",
raworld,b5fad920bf74a8c9fe2bb2ab1483be29,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b5fad920bf74a8c9fe2bb2ab1483be29"", ""ioc_type"": ""md5""}",
raworld,d5f95af32b1fd9fb87623ec2defb21b9,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""d5f95af32b1fd9fb87623ec2defb21b9"", ""ioc_type"": ""md5""}",
raworld,a0ab57fe1e9bc4de85d65616ebe2ebec,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a0ab57fe1e9bc4de85d65616ebe2ebec"", ""ioc_type"": ""md5""}",
raworld,0c5f94364ee042b8ab77e9ce959495bd,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""0c5f94364ee042b8ab77e9ce959495bd"", ""ioc_type"": ""md5""}",
raworld,0f5f2290a30c8f0f33f39a4513794806,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""0f5f2290a30c8f0f33f39a4513794806"", ""ioc_type"": ""md5""}",
raworld,72721c44ec706cb67c30cc98dfdafa2f,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""72721c44ec706cb67c30cc98dfdafa2f"", ""ioc_type"": ""md5""}",
raworld,72b2ba73736af24f5060f9003629dfdd,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""72b2ba73736af24f5060f9003629dfdd"", ""ioc_type"": ""md5""}",
raworld,7e00a7bec089ad085c306a3de539d453,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7e00a7bec089ad085c306a3de539d453"", ""ioc_type"": ""md5""}",
raworld,6168cd6f30fc65e735163266863e9c41,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""6168cd6f30fc65e735163266863e9c41"", ""ioc_type"": ""md5""}",
raworld,a63bbfc44e6fb3d14fbbf085c7eb4b68,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a63bbfc44e6fb3d14fbbf085c7eb4b68"", ""ioc_type"": ""md5""}",
raworld,15e8950f1e4fedf8c1a0286841574a6b,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""15e8950f1e4fedf8c1a0286841574a6b"", ""ioc_type"": ""md5""}",
raworld,1a6ff95d098d1a37e1fc17b4987c9749,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1a6ff95d098d1a37e1fc17b4987c9749"", ""ioc_type"": ""md5""}",
raworld,f52440e8b124ced2e69e4ce7d2700723,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""f52440e8b124ced2e69e4ce7d2700723"", ""ioc_type"": ""md5""}",
raworld,6ac329c65bc4e087880395da110cf96d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""6ac329c65bc4e087880395da110cf96d"", ""ioc_type"": ""md5""}",
raworld,5887e7ed9dcec96ac39cbda2b19d8cc0,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""5887e7ed9dcec96ac39cbda2b19d8cc0"", ""ioc_type"": ""md5""}",
raworld,ef2b61de2c6f393844e1de9ad7ffa3d4,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ef2b61de2c6f393844e1de9ad7ffa3d4"", ""ioc_type"": ""md5""}",
raworld,33a4d3945aa2732cd52fbf37bc48ed2d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""33a4d3945aa2732cd52fbf37bc48ed2d"", ""ioc_type"": ""md5""}",
raworld,3a2ccc0985c7d2a919f86788952b4916,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""3a2ccc0985c7d2a919f86788952b4916"", ""ioc_type"": ""md5""}",
raworld,7d6e15948fb671909f269aad8a816cf8,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7d6e15948fb671909f269aad8a816cf8"", ""ioc_type"": ""md5""}",
raworld,3f2753c325e34f1a2439130ff35062a8,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""3f2753c325e34f1a2439130ff35062a8"", ""ioc_type"": ""md5""}",
raworld,ecd1abe0953939b062c9ba50584209cc,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""ecd1abe0953939b062c9ba50584209cc"", ""ioc_type"": ""md5""}",
raworld,a4d8d1d4dcbc2fb3063bc3c9886de2cc,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a4d8d1d4dcbc2fb3063bc3c9886de2cc"", ""ioc_type"": ""md5""}",
raworld,9562d776b97cc5c843fa6699bb1cee15,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""9562d776b97cc5c843fa6699bb1cee15"", ""ioc_type"": ""md5""}",
raworld,1d3fba0d99d5452acbb8d326e8f4e800,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1d3fba0d99d5452acbb8d326e8f4e800"", ""ioc_type"": ""md5""}",
raworld,d229af68c9896935edf632c2cc1adefc,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""d229af68c9896935edf632c2cc1adefc"", ""ioc_type"": ""md5""}",
raworld,95639f8080597118182c89cb63bd2415,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""95639f8080597118182c89cb63bd2415"", ""ioc_type"": ""md5""}",
raworld,574260101279f8c190862a89f38bf03c,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""574260101279f8c190862a89f38bf03c"", ""ioc_type"": ""md5""}",
raworld,b0ff9b355c154c3a8a6b63211be60121,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b0ff9b355c154c3a8a6b63211be60121"", ""ioc_type"": ""md5""}",
raworld,5b49aa1d67d60d435c5430c3e50da081,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""5b49aa1d67d60d435c5430c3e50da081"", ""ioc_type"": ""md5""}",
raworld,2df69869a379688bad6bf9c18d6aa958,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""2df69869a379688bad6bf9c18d6aa958"", ""ioc_type"": ""md5""}",
raworld,630e9ae8d128e8fa21147a89ebefd0e6,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""630e9ae8d128e8fa21147a89ebefd0e6"", ""ioc_type"": ""md5""}",
raworld,8cee838b3cc92c9f99889644d2e1e950,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8cee838b3cc92c9f99889644d2e1e950"", ""ioc_type"": ""md5""}",
raworld,643eca6a2b11a3391007c537114b4102,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""643eca6a2b11a3391007c537114b4102"", ""ioc_type"": ""md5""}",
raworld,3f0e86647afd46659e3838a9aa95fb1f,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""3f0e86647afd46659e3838a9aa95fb1f"", ""ioc_type"": ""md5""}",
raworld,1f7ef2536f59f92d01644f751de02f24,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1f7ef2536f59f92d01644f751de02f24"", ""ioc_type"": ""md5""}",
raworld,67b53b6d02ec8faf5926abcbe8eab8df,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""67b53b6d02ec8faf5926abcbe8eab8df"", ""ioc_type"": ""md5""}",
raworld,7552223103876a69c8a162f54cc8500b,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7552223103876a69c8a162f54cc8500b"", ""ioc_type"": ""md5""}",
raworld,a34a354b9b59616b84dbc1503a7be058,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a34a354b9b59616b84dbc1503a7be058"", ""ioc_type"": ""md5""}",
raworld,dc2dbcbf61b0799cdacae8c61a1b162d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""dc2dbcbf61b0799cdacae8c61a1b162d"", ""ioc_type"": ""md5""}",
raworld,a645a17ed0246606f58a7801a7fb866d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""a645a17ed0246606f58a7801a7fb866d"", ""ioc_type"": ""md5""}",
raworld,263e909c1c9e6e1657d36c43d0d150b9,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""263e909c1c9e6e1657d36c43d0d150b9"", ""ioc_type"": ""md5""}",
raworld,b95d45860a6aca8fd23b5a75ff6f6c5c,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b95d45860a6aca8fd23b5a75ff6f6c5c"", ""ioc_type"": ""md5""}",
raworld,eae10f243d9b942886d2a7158b973f72,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""eae10f243d9b942886d2a7158b973f72"", ""ioc_type"": ""md5""}",
raworld,633dc3ef1f8d697a23b30da10f422215,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""633dc3ef1f8d697a23b30da10f422215"", ""ioc_type"": ""md5""}",
raworld,8f69165aae148726d48621471d7bf3c3,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8f69165aae148726d48621471d7bf3c3"", ""ioc_type"": ""md5""}",
raworld,625d30685ee83470a6a79bd704a8f430,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""625d30685ee83470a6a79bd704a8f430"", ""ioc_type"": ""md5""}",
raworld,735e8b75c78afadf0b8d896e87a1f4e7,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""735e8b75c78afadf0b8d896e87a1f4e7"", ""ioc_type"": ""md5""}",
raworld,e8a7b35ba3c8ea8e6be3e14191ee8bd8,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""e8a7b35ba3c8ea8e6be3e14191ee8bd8"", ""ioc_type"": ""md5""}",
raworld,096cbd2b3eff817676e83ce2129b8a84,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""096cbd2b3eff817676e83ce2129b8a84"", ""ioc_type"": ""md5""}",
raworld,cbdc3846ef369daab8ee5dcbdccc4767,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""cbdc3846ef369daab8ee5dcbdccc4767"", ""ioc_type"": ""md5""}",
raworld,8b48c725ee08a03f1ec6e8f49bd19555,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8b48c725ee08a03f1ec6e8f49bd19555"", ""ioc_type"": ""md5""}",
raworld,d452a011c80ee87cb37b37296d5cff5f,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""d452a011c80ee87cb37b37296d5cff5f"", ""ioc_type"": ""md5""}",
raworld,5e741d3ff10756e5eee2633ad65ecf96,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""5e741d3ff10756e5eee2633ad65ecf96"", ""ioc_type"": ""md5""}",
raworld,df04653e98de0dd39f4e166a5cc9339b,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""df04653e98de0dd39f4e166a5cc9339b"", ""ioc_type"": ""md5""}",
raworld,441b0a8999a65e2c02f81a27e7b442e5,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""441b0a8999a65e2c02f81a27e7b442e5"", ""ioc_type"": ""md5""}",
raworld,0cd9c57c47abc7cb191739bbabfe4216,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""0cd9c57c47abc7cb191739bbabfe4216"", ""ioc_type"": ""md5""}",
raworld,22c5aecc3889592780338a44a2452b8b,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""22c5aecc3889592780338a44a2452b8b"", ""ioc_type"": ""md5""}",
raworld,4794af13cc0fa91c06963e1beb95de29,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""4794af13cc0fa91c06963e1beb95de29"", ""ioc_type"": ""md5""}",
raworld,dc7392e7f60537f113e25d66cff87876,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""dc7392e7f60537f113e25d66cff87876"", ""ioc_type"": ""md5""}",
raworld,e861444baa2eaa3dcc84540389b39e5e,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""e861444baa2eaa3dcc84540389b39e5e"", ""ioc_type"": ""md5""}",
raworld,e6f2d39553181b74ff76a63484b8aa35,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""e6f2d39553181b74ff76a63484b8aa35"", ""ioc_type"": ""md5""}",
raworld,e1ce144c54d3808839b5a24a8ad6fd8d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""e1ce144c54d3808839b5a24a8ad6fd8d"", ""ioc_type"": ""md5""}",
raworld,738f49a9827206e8fdef60c6fbdf94ce,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""738f49a9827206e8fdef60c6fbdf94ce"", ""ioc_type"": ""md5""}",
raworld,8defef59460fe89479da2f0d00212d31,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""8defef59460fe89479da2f0d00212d31"", ""ioc_type"": ""md5""}",
raworld,99e5cad6249bece80c26a6023e77826d,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""99e5cad6249bece80c26a6023e77826d"", ""ioc_type"": ""md5""}",
raworld,7f3cea1165b04b096cee2d8da92e3b80,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""7f3cea1165b04b096cee2d8da92e3b80"", ""ioc_type"": ""md5""}",
raworld,c7b0760770fa3eab2b4fc9851ecba67e,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""c7b0760770fa3eab2b4fc9851ecba67e"", ""ioc_type"": ""md5""}",
raworld,13118a0c20843f2a09c0332f4eb12d45,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""13118a0c20843f2a09c0332f4eb12d45"", ""ioc_type"": ""md5""}",
raworld,1c2cab4230749bdf4defc751adbd885a,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""1c2cab4230749bdf4defc751adbd885a"", ""ioc_type"": ""md5""}",
raworld,756007cdaa3b8b85c2890d06e82c0984,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""756007cdaa3b8b85c2890d06e82c0984"", ""ioc_type"": ""md5""}",
raworld,c44d1deca4dea25d451335dc62d28817,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""c44d1deca4dea25d451335dc62d28817"", ""ioc_type"": ""md5""}",
raworld,b667c985e344a4a16bc64d18f4fda14e,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""b667c985e344a4a16bc64d18f4fda14e"", ""ioc_type"": ""md5""}",
raworld,49d6227ca213fe3fcaab68670e2bbe7c,md5,,,ransomware.live,,"{""group"": ""raworld"", ""indicator"": ""49d6227ca213fe3fcaab68670e2bbe7c"", ""ioc_type"": ""md5""}",
