phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,banking_match_source,banking_match_term,domain,path,query,url_text,url_length,domain_length,num_dots,num_hyphens,num_digits,path_depth,query_string_length,uses_https,suspicious_keyword_count,finance_keyword_count,brand_keyword_count,tld,subdomain_count,contains_banking_keyword,is_suspicious_tld,kw_abn,kw_absa,kw_account,kw_amex,kw_auth,kw_authenticate,kw_banco,kw_bank,kw_banking,kw_barclays,kw_bbva,kw_billing,kw_binance,kw_bradesco,kw_capitalone,kw_card,kw_cashapp,kw_chase,kw_citi,kw_citibank,kw_client,kw_coinbase,kw_confirm,kw_credential,kw_credit,kw_customer,kw_debit,kw_finance,kw_financial,kw_hsbc,kw_ing,kw_jpmorgan,kw_login,kw_logon,kw_mastercard,kw_natwest,kw_password,kw_payment,kw_paypal,kw_portal,kw_recover,kw_santander,kw_scotiabank,kw_secure,kw_security,kw_signin,kw_support,kw_unicredit,kw_update,kw_validate,kw_verification,kw_verify,kw_visa,kw_wallet,kw_wellsfargo,url_pattern_cluster
9396143,https://bradesco.acessoempresassegura.click,http://www.phishtank.com/phish_detail.php?phish_id=9396143,2026-04-17T16:36:54+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,bradesco.acessoempresassegura.click,,,bradesco acessoempresassegura click,43,35,2,0,0,0,0,1,0,0,1,click,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396141,http://netempresaspjonline.digital,http://www.phishtank.com/phish_detail.php?phish_id=9396141,2026-04-17T16:36:48+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,netempresaspjonline.digital,,,netempresaspjonline digital,34,27,1,0,0,0,0,0,0,0,0,digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396138,https://portal.acesso-pjempresas.info/_s/a0-f7460c7b9e8511ec-tdifnf/wd/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9396138,2026-04-17T16:36:33+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,portal.acesso-pjempresas.info,/_s/a0-f7460c7b9e8511ec-tdifnf/wd/index.php,,portal acesso pjempresas info s a0 f7460c7b9e8511ec tdifnf wd index php,80,29,3,3,11,4,0,1,1,0,0,info,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396136,https://empresas.portalservicospj.click/app/wd/index.php?p=acesso&amp;auth=hnvjItyFnowNiS7dZjoP1gEFWJl4VROkgPz7dZQb1iNS7VkYH85Eqo7BWkMbGumJSNe2y42ZpiX3VfW2n12fiZQxzpoHntlzQTFDSGzAl2ibtQQQIj8ThBbVw2YQAbsGWmgP4GNht0vKqWYG4erbg0,http://www.phishtank.com/phish_detail.php?phish_id=9396136,2026-04-17T16:36:21+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,empresas.portalservicospj.click,/app/wd/index.php,p=acesso&amp;auth=hnvjItyFnowNiS7dZjoP1gEFWJl4VROkgPz7dZQb1iNS7VkYH85Eqo7BWkMbGumJSNe2y42ZpiX3VfW2n12fiZQxzpoHntlzQTFDSGzAl2ibtQQQIj8ThBbVw2YQAbsGWmgP4GNht0vKqWYG4erbg0,empresas portalservicospj click app wd index php p acesso amp auth hnvjityfnownis7dzjop1gefwjl4vrokgpz7dzqb1ins7vkyh85eqo7bwkmbgumjsne2y42zpix3vfw2n12fizqxzpohntlzqtfdsgzal2ibtqqqij8thbbvw2yqabsgwmgp4gnht0vkqwyg4erbg0 p acesso amp auth hnvjityfnownis7dzjop1gefwjl4vrokgpz7dzqb1ins7vkyh85eqo7bwkmbgumjsne2y42zpix3vfw2n12fizqxzpohntlzqtfdsgzal2ibtqqqij8thbbvw2yqabsgwmgp4gnht0vkqwyg4erbg0,225,31,3,0,23,3,168,1,2,0,0,click,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396135,https://bradescoempresaenegocios.click/,http://www.phishtank.com/phish_detail.php?phish_id=9396135,2026-04-17T16:36:15+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,bradescoempresaenegocios.click,/,,bradescoempresaenegocios click,39,30,1,0,0,0,0,1,0,0,1,click,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396134,https://pontosresgatex.com/,http://www.phishtank.com/phish_detail.php?phish_id=9396134,2026-04-17T16:36:09+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,pontosresgatex.com,/,,pontosresgatex com,27,18,1,0,0,0,0,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9396133,https://netempresasatualizarcadastro.com/login.php?hash=197634591969e2392d896629.24847675,http://www.phishtank.com/phish_detail.php?phish_id=9396133,2026-04-17T16:36:04+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,netempresasatualizarcadastro.com,/login.php,hash=197634591969e2392d896629.24847675,netempresasatualizarcadastro com login php hash 197634591969e2392d896629 24847675 hash 197634591969e2392d896629 24847675,89,32,3,0,30,1,38,1,1,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396132,http://clienteprincipal-upgrade.com,http://www.phishtank.com/phish_detail.php?phish_id=9396132,2026-04-17T16:35:59+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,clienteprincipal-upgrade.com,,,clienteprincipal upgrade com,35,28,1,1,0,0,0,0,1,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9396131,https://bradesconlineapp.com,http://www.phishtank.com/phish_detail.php?phish_id=9396131,2026-04-17T16:35:20+00:00,yes,2026-04-17T16:52:04+00:00,yes,Bradesco,target_exact,bradesco,bradesconlineapp.com,,,bradesconlineapp com,28,20,1,0,0,0,0,1,0,0,1,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9396129,http://n12loginnetempresa.app,http://www.phishtank.com/phish_detail.php?phish_id=9396129,2026-04-17T16:34:20+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,n12loginnetempresa.app,,,n12loginnetempresa app,29,22,1,0,2,0,0,0,1,0,0,app,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9396128,https://vipconvitecenturion.com/home.php?hash=48579854669dee97b6fb0b6.10711739,http://www.phishtank.com/phish_detail.php?phish_id=9396128,2026-04-17T16:34:13+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,vipconvitecenturion.com,/home.php,hash=48579854669dee97b6fb0b6.10711739,vipconvitecenturion com home php hash 48579854669dee97b6fb0b6 10711739 hash 48579854669dee97b6fb0b6 10711739,78,23,3,0,24,1,37,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396127,https://vipcenturionconvite.com/home.php?hash=161543014169dee90d3ee1b0.38528970,http://www.phishtank.com/phish_detail.php?phish_id=9396127,2026-04-17T16:34:01+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,vipcenturionconvite.com,/home.php,hash=161543014169dee90d3ee1b0.38528970,vipcenturionconvite com home php hash 161543014169dee90d3ee1b0 38528970 hash 161543014169dee90d3ee1b0 38528970,79,23,3,0,25,1,38,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396125,https://principalexclusivoconvite.com/home.php?hash=79890597269dee86bccb727.47221506,http://www.phishtank.com/phish_detail.php?phish_id=9396125,2026-04-17T16:33:54+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,principalexclusivoconvite.com,/home.php,hash=79890597269dee86bccb727.47221506,principalexclusivoconvite com home php hash 79890597269dee86bccb727 47221506 hash 79890597269dee86bccb727 47221506,84,29,3,0,24,1,37,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396124,https://negociosnetempresas.shop/corporate/controle.php,http://www.phishtank.com/phish_detail.php?phish_id=9396124,2026-04-17T16:33:50+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,negociosnetempresas.shop,/corporate/controle.php,,negociosnetempresas shop corporate controle php,55,24,2,0,0,2,0,1,0,0,0,shop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396123,https://netempresasbradesco.online/acesso-seguro.php?,http://www.phishtank.com/phish_detail.php?phish_id=9396123,2026-04-17T16:33:46+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,netempresasbradesco.online,/acesso-seguro.php,,netempresasbradesco online acesso seguro php,53,26,2,1,0,1,0,1,0,0,1,online,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396122,https://congelamentodesaldonetempresas.net/acesso-seguro.php?token=209023661569dee4c6123f63.32843993&amp;h=5f5833049b28554c20543b5cf7437a19b771fe76553c44ca233fd477dbe5c04a,http://www.phishtank.com/phish_detail.php?phish_id=9396122,2026-04-17T16:33:41+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,congelamentodesaldonetempresas.net,/acesso-seguro.php,token=209023661569dee4c6123f63.32843993&amp;h=5f5833049b28554c20543b5cf7437a19b771fe76553c44ca233fd477dbe5c04a,congelamentodesaldonetempresas net acesso seguro php token 209023661569dee4c6123f63 32843993 amp h 5f5833049b28554c20543b5cf7437a19b771fe76553c44ca233fd477dbe5c04a token 209023661569dee4c6123f63 32843993 amp h 5f5833049b28554c20543b5cf7437a19b771fe76553c44ca233fd477dbe5c04a,171,34,3,1,71,1,110,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396121,https://appnetempresas.digital/acesso-seguro.php?token=39871416569dee311d83061.86133827&amp;h=7014d1381167b1b485d26c3aed55f71579b59d047511177d4481b34692231f26,http://www.phishtank.com/phish_detail.php?phish_id=9396121,2026-04-17T16:33:36+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,appnetempresas.digital,/acesso-seguro.php,token=39871416569dee311d83061.86133827&amp;h=7014d1381167b1b485d26c3aed55f71579b59d047511177d4481b34692231f26,appnetempresas digital acesso seguro php token 39871416569dee311d83061 86133827 amp h 7014d1381167b1b485d26c3aed55f71579b59d047511177d4481b34692231f26 token 39871416569dee311d83061 86133827 amp h 7014d1381167b1b485d26c3aed55f71579b59d047511177d4481b34692231f26,158,22,3,1,77,1,109,1,0,0,0,digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396120,https://bia.appservicoempresas.click/_s/a0-0991e6b48272c185-tdm8n8/wd/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9396120,2026-04-17T16:32:33+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,bia.appservicoempresas.click,/_s/a0-0991e6b48272c185-tdm8n8/wd/index.php,,bia appservicoempresas click s a0 0991e6b48272c185 tdm8n8 wd index php,79,28,3,2,16,4,0,1,0,0,0,click,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396118,https://onlinepjnetbradesco.com/,http://www.phishtank.com/phish_detail.php?phish_id=9396118,2026-04-17T16:32:17+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,onlinepjnetbradesco.com,/,,onlinepjnetbradesco com,32,23,1,0,0,0,0,1,0,0,1,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9396117,https://cadastrobradescopj.digital/,http://www.phishtank.com/phish_detail.php?phish_id=9396117,2026-04-17T16:32:11+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,cadastrobradescopj.digital,/,,cadastrobradescopj digital,35,26,1,0,0,0,0,1,0,0,1,digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396116,https://canaisempresas.digital/,http://www.phishtank.com/phish_detail.php?phish_id=9396116,2026-04-17T16:32:07+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,canaisempresas.digital,/,,canaisempresas digital,31,22,1,0,0,0,0,1,0,0,0,digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396115,https://convitesegurosbradescard.world,http://www.phishtank.com/phish_detail.php?phish_id=9396115,2026-04-17T16:32:02+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,convitesegurosbradescard.world,,,convitesegurosbradescard world,38,30,1,0,0,0,0,1,1,1,0,world,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396114,https://validar-bradescoservicospj.com,http://www.phishtank.com/phish_detail.php?phish_id=9396114,2026-04-17T16:31:57+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,validar-bradescoservicospj.com,,,validar bradescoservicospj com,38,30,1,1,0,0,0,1,0,0,1,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9396112,https://bradescoatualize.net/,http://www.phishtank.com/phish_detail.php?phish_id=9396112,2026-04-17T16:31:47+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,bradescoatualize.net,/,,bradescoatualize net,29,20,1,0,0,0,0,1,0,0,1,net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396111,https://gerenciaracesso.digital/,http://www.phishtank.com/phish_detail.php?phish_id=9396111,2026-04-17T16:31:38+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,gerenciaracesso.digital,/,,gerenciaracesso digital,32,23,1,0,0,0,0,1,0,0,0,digital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396110,https://pjbradesco.net/,http://www.phishtank.com/phish_detail.php?phish_id=9396110,2026-04-17T16:31:33+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,pjbradesco.net,/,,pjbradesco net,23,14,1,0,0,0,0,1,0,0,1,net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396108,https://analisebradesco.net/,http://www.phishtank.com/phish_detail.php?phish_id=9396108,2026-04-17T16:31:27+00:00,yes,2026-04-17T16:41:45+00:00,yes,Bradesco,target_exact,bradesco,analisebradesco.net,/,,analisebradesco net,28,19,1,0,0,0,0,1,0,0,1,net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396099,https://getting-starts.wixstudio.com/desktop,http://www.phishtank.com/phish_detail.php?phish_id=9396099,2026-04-17T16:11:25+00:00,yes,2026-04-19T22:11:38+00:00,yes,Other,url_keyword,ing,getting-starts.wixstudio.com,/desktop,,getting starts wixstudio com desktop,44,28,2,1,0,1,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396083,https://weblives.wixstudio.com/wallet-us,http://www.phishtank.com/phish_detail.php?phish_id=9396083,2026-04-17T16:05:05+00:00,yes,2026-04-17T16:11:47+00:00,yes,Other,url_keyword,wallet,weblives.wixstudio.com,/wallet-us,,weblives wixstudio com wallet us,40,22,2,1,0,1,0,1,1,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
9396006,https://www.oreforming.cfd/gatway/check.php?r=,http://www.phishtank.com/phish_detail.php?phish_id=9396006,2026-04-17T14:35:39+00:00,yes,2026-04-17T14:42:00+00:00,yes,Other,url_keyword,ing,www.oreforming.cfd,/gatway/check.php,r=,www oreforming cfd gatway check php r r,46,18,3,0,0,2,2,1,0,0,1,cfd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9396005,https://www.oreforming.cfd/,http://www.phishtank.com/phish_detail.php?phish_id=9396005,2026-04-17T14:35:38+00:00,yes,2026-04-17T14:42:00+00:00,yes,Other,url_keyword,ing,www.oreforming.cfd,/,,www oreforming cfd,27,18,2,0,0,0,0,1,0,0,1,cfd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9395981,https://supportatomicwallet.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9395981,2026-04-17T14:16:23+00:00,yes,2026-04-17T14:21:46+00:00,yes,Other,url_keyword,wallet,supportatomicwallet.wixstudio.com,/en-us,,supportatomicwallet wixstudio com en us,47,33,2,1,0,1,0,1,2,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
9395979,https://supportatomicwallet.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9395979,2026-04-17T14:16:20+00:00,yes,2026-04-17T14:21:46+00:00,yes,Other,url_keyword,wallet,supportatomicwallet.wixstudio.com,/us-en,,supportatomicwallet wixstudio com us en,47,33,2,1,0,1,0,1,2,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
9395937,https://supportatoomicwallet.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9395937,2026-04-17T13:30:19+00:00,yes,2026-04-17T13:42:02+00:00,yes,Other,url_keyword,wallet,supportatoomicwallet.wixstudio.com,/en-us,,supportatoomicwallet wixstudio com en us,48,34,2,1,0,1,0,1,2,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
9395712,https://thriving-experiences-661108.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9395712,2026-04-17T09:25:30+00:00,yes,2026-04-17T09:32:38+00:00,yes,Other,url_keyword,ing,thriving-experiences-661108.framer.app,/,,thriving experiences 661108 framer app,47,38,2,2,6,0,0,1,0,0,1,app,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9395700,https://safetylinkeverwisecuau.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9395700,2026-04-17T09:24:36+00:00,yes,2026-04-17T09:32:38+00:00,yes,Other,url_keyword,wise,safetylinkeverwisecuau.weebly.com,/,,safetylinkeverwisecuau weebly com,42,33,2,0,0,0,0,1,0,0,0,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9395697,https://safeeverwiseauthe.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9395697,2026-04-17T09:24:25+00:00,yes,2026-04-17T09:32:38+00:00,yes,Other,url_keyword,wise,safeeverwiseauthe.weebly.com,/,,safeeverwiseauthe weebly com,37,28,2,0,0,0,0,1,1,0,0,com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9395692,https://clearlakebanktrust.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9395692,2026-04-17T09:24:05+00:00,yes,2026-04-17T09:32:38+00:00,yes,Other,url_keyword,bank,clearlakebanktrust.weebly.com,/,,clearlakebanktrust weebly com,38,29,2,0,0,0,0,1,1,1,0,com,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9395678,https://webrubaregularting.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9395678,2026-04-17T09:23:12+00:00,yes,2026-04-17T09:32:38+00:00,yes,Other,url_keyword,ing,webrubaregularting.weebly.com,/,,webrubaregularting weebly com,38,29,2,0,0,0,0,1,0,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9395568,http://usb-helpnow.com,http://www.phishtank.com/phish_detail.php?phish_id=9395568,2026-04-17T07:40:45+00:00,yes,2026-04-17T07:52:08+00:00,yes,US Bank,target_keyword,bank,usb-helpnow.com,,,usb helpnow com,22,15,1,1,0,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9395469,https://runescapejagexclassic.gamingvote.com/portal/assisted-login-login-challenge-dc197744c4a04124a6d04da6b85adcb4-238398720-1406457486-1694086910-1863512970-169408678563454200-2-238398720/,http://www.phishtank.com/phish_detail.php?phish_id=9395469,2026-04-17T02:53:59+00:00,yes,2026-04-17T03:03:11+00:00,yes,Other,url_keyword,ing,runescapejagexclassic.gamingvote.com,/portal/assisted-login-login-challenge-dc197744c4a04124a6d04da6b85adcb4-238398720-1406457486-1694086910-1863512970-169408678563454200-2-238398720/,,runescapejagexclassic gamingvote com portal assisted login login challenge dc197744c4a04124a6d04da6b85adcb4 238398720 1406457486 1694086910 1863512970 169408678563454200 2 238398720,190,36,2,11,86,2,0,1,2,0,1,com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9395234,https://en-us-exods.wixstudio.com/wallet-en,http://www.phishtank.com/phish_detail.php?phish_id=9395234,2026-04-16T18:29:03+00:00,yes,2026-04-16T21:03:16+00:00,yes,Other,url_keyword,wallet,en-us-exods.wixstudio.com,/wallet-en,,en us exods wixstudio com wallet en,43,25,2,3,0,1,0,1,1,1,0,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
